ticker,date,net_gamma
GLW,2025-07-23,855884.8759
GLW,2025-07-24,874946.8783999999
GLW,2025-07-25,993085.0818
GLW,2025-07-28,547840.5486999999
GLW,2025-07-29,796636.7549
GLW,2025-07-30,607455.2768999999
GLW,2025-07-31,708912.5159
GLW,2025-08-01,724777.5492
GLW,2025-08-04,667965.9669
GLW,2025-08-05,714480.5439
GLW,2025-08-06,692699.2596
GLW,2025-08-07,743024.3913
GLW,2025-08-08,1060229.0588
GLW,2025-08-11,908526.7178000001
GLW,2025-08-12,811671.1393
GLW,2025-08-13,887464.5534000001
GLW,2025-08-14,810725.4909
GLW,2025-08-15,877796.6717
GLW,2025-08-18,788447.1998000001
GLW,2025-08-19,786281.568
GLW,2025-08-20,738441.8318
GLW,2025-08-21,771490.1039
GLW,2025-08-22,793730.711
GLW,2025-08-25,808099.0212
GLW,2025-08-26,802684.8706
GLW,2025-08-27,839800.2209999999
GLW,2025-08-28,932398.5811000001
GLW,2025-08-29,907445.3413000001
GLW,2025-09-02,848694.3030000001
GLW,2025-09-03,1013196.4641999999
GLW,2025-09-04,1045427.7472999999
GLW,2025-09-05,1211320.1733
GLW,2025-09-08,691321.4876
GLW,2025-09-09,664328.3157
GLW,2025-09-10,1049365.6548
GLW,2025-09-11,566832.8276999999
GLW,2025-09-12,599976.6338
GLW,2025-09-15,563439.0067
GLW,2025-09-16,476237.878
GLW,2025-09-17,479826.23669999995
GLW,2025-09-18,482032.0517
GLW,2025-09-19,519454.03670000006
GLW,2025-09-22,385604.5052
GLW,2025-09-23,405813.5353
GLW,2025-09-24,436405.78819999995
GLW,2025-09-25,310869.34429999994
GLW,2025-09-26,324440.4241
GLW,2025-09-29,438864.84990000003
GLW,2025-09-30,442925.23120000004
GLW,2025-10-01,450159.36899999995
GLW,2025-10-02,514086.6974
GLW,2025-10-03,463932.0523
GLW,2025-10-06,410131.06049999996
GLW,2025-10-07,385577.4386
GLW,2025-10-08,405285.2790999999
GLW,2025-10-09,401397.23270000005
GLW,2025-10-10,404369.176
GLW,2025-10-13,352909.1924
GLW,2025-10-14,292059.3731
GLW,2025-10-15,305393.0699
GLW,2025-10-16,293960.974
GLW,2025-10-17,282650.68830000004
GLW,2025-10-20,181444.91520000002
GLW,2025-10-21,193277.31320000003
GLW,2025-10-22,201020.6455
GLW,2025-10-23,193188.09849999996
GLW,2025-10-24,219462.21779999998
GLW,2025-10-27,215832.30180000002
GLW,2025-10-28,163796.6688
GLW,2025-10-29,239200.41249999998
GLW,2025-10-30,226975.90999999997
GLW,2025-10-31,279320.23589999997
GLW,2025-11-03,224545.0331
GLW,2025-11-04,197683.3874
GLW,2025-11-05,195799.06179999997
GLW,2025-11-06,225242.9431
GLW,2025-11-07,78830.12530000001
GLW,2025-11-10,179115.8676
GLW,2025-11-11,200362.89849999998
GLW,2025-11-12,231339.0243
GLW,2025-11-13,222699.79210000002
GLW,2025-11-14,112310.51630000002
GLW,2025-11-17,162496.01890000002
GLW,2025-11-18,104561.60010000004
GLW,2025-11-19,117472.041
GLW,2025-11-20,226876.27250000002
GLW,2025-11-21,29222.11679999996
GLW,2025-11-24,70486.31270000001
GLW,2025-11-25,89291.18870000003
GLW,2025-11-26,100493.27709999998
GLW,2025-11-28,106530.1576
GLW,2025-12-01,102925.14750000002
GLW,2025-12-02,112167.68400000001
GLW,2025-12-03,82611.06409999999
GLW,2025-12-04,77564.45259999999
GLW,2025-12-05,101084.6924
GLW,2025-12-08,146267.08980000002
GLW,2025-12-09,172677.1729
GLW,2025-12-10,175178.9938
GLW,2025-12-11,186433.55
GLW,2025-12-12,160096.25
GLW,2025-12-15,141859.77879999997
GLW,2025-12-16,118964.23730000001
GLW,2025-12-17,132006.05169999998
GLW,2025-12-18,76789.03870000003
GLW,2025-12-19,16426.117200000037
GLW,2025-12-22,165151.68060000002
GLW,2025-12-23,173177.63179999997
GLW,2025-12-24,207392.54320000001
GLW,2025-12-26,250029.75789999997
GLW,2025-12-29,133166.968
GLW,2025-12-30,149944.4227
GLW,2025-12-31,142675.1535
GLW,2026-01-02,134053.582
GLW,2026-01-05,187668.9633
GLW,2026-01-06,53960.25740000003
GLW,2026-01-07,121049.69579999999
GLW,2026-01-08,93347.80210000003
GLW,2026-01-09,75694.46529999998
GLW,2026-01-12,123391.53499999997
GLW,2026-01-13,161594.94580000002
GLW,2026-01-14,243391.38040000002
GLW,2026-01-15,291624.4826
GLW,2026-01-16,292460.558
GLW,2026-01-20,90158.271
GLW,2026-01-21,100051.73020000002
GLW,2026-01-22,121271.0683
GLW,2026-01-23,99099.64779999999
GLW,2026-01-26,74131.35200000001
GLW,2026-01-27,101058.29999999999
GLW,2026-01-28,96379.92360000001
GLW,2026-01-29,26593.709199999983
GLW,2026-01-30,39714.16689999998
GLW,2026-02-02,89149.7841
GLW,2026-02-03,107910.3906
GLW,2026-02-04,109909.49609999999
GLW,2026-02-05,31773.57679999998
GLW,2026-02-06,108446.9738
GLW,2026-02-09,91521.0663
GLW,2026-02-10,82938.2309
GLW,2026-02-11,118693.0865
GLW,2026-02-12,115375.15580000001
GLW,2026-02-13,109028.53259999999
GLW,2026-02-17,79997.70640000001
GLW,2026-02-18,97965.37340000001
GLW,2026-02-19,79718.3255
GLW,2026-02-20,85459.78139999999
GLW,2026-02-23,58016.869000000006
GLW,2026-02-24,71491.8455
GLW,2026-02-25,61938.967000000004
GLW,2026-02-26,59146.986300000004
GLW,2026-02-27,44405.95390000001
GLW,2026-03-02,43095.589900000006
GLW,2026-03-03,38829.83470000001
GLW,2026-03-04,27264.0996
GLW,2026-03-05,-1386.7484000000113
GLW,2026-03-06,-52609.998100000026
GLW,2026-03-09,2651.943800000008
GLW,2026-03-10,21104.935100000002
GLW,2026-03-11,16130.790699999983
GLW,2026-03-12,2999.728299999988
GLW,2026-03-13,25667.457800000004
GLW,2026-03-16,20009.74650000001
GLW,2026-03-17,-1646.7140000000072
GLW,2026-03-18,5436.086899999995
GLW,2026-03-19,-38035.41590000002
GLW,2026-03-20,25.503900000010617
GLW,2026-03-23,11735.075300000011
GLW,2026-03-24,23399.627700000012
GLW,2026-03-25,97991.1431
GLW,2026-03-26,67410.2752
GLW,2026-03-27,29281.5772
GLW,2026-03-30,27865.4004
GLW,2026-03-31,15768.250900000014
GLW,2026-04-01,70633.2071
GLW,2026-04-02,62402.143500000006
GLW,2026-04-06,71955.5406
GLW,2026-04-07,84994.4856
GLW,2026-04-08,115569.25590000002
GLW,2026-04-09,103875.9889
GLW,2026-04-10,92702.0851
GLW,2026-04-13,91725.2947
GLW,2026-04-14,87481.16079999998
GLW,2026-04-15,94591.35460000002
GLW,2026-04-16,89324.14140000001
GLW,2026-04-17,109660.9926
GLW,2026-04-20,43124.18600000001
GLW,2026-04-21,48686.774
GLW,2026-04-22,72976.582
GLW,2026-04-23,70288.96510000002
GLW,2026-04-24,80361.384
GLW,2026-04-27,61302.22189999999
GLW,2026-04-28,33578.128
GLW,2026-04-29,378.4863999999943
GLW,2026-04-30,13717.232900000003
GLW,2026-05-01,66618.174
GLW,2026-05-04,53545.44679999999
GLW,2026-05-05,82139.98949999998
GLW,2026-05-06,115223.71900000001
GLW,2026-05-07,126724.4993
GLW,2026-05-08,147126.5693
GLW,2026-05-11,89449.1127
GLW,2026-05-12,77255.63269999999
GLW,2026-05-13,93373.5957
GLW,2026-05-14,96360.5363
GLW,2026-05-15,70299.99269999999
GLW,2026-05-18,30957.1268
GLW,2026-05-19,30942.725099999996
GLW,2026-05-20,36618.942899999995
GLW,2026-05-21,42555.57789999999
GLW,2026-05-22,69171.43329999999
GLW,2026-05-26,49467.034900000006
GLW,2026-05-27,55768.5119
GLW,2026-05-28,42770.898
GLW,2026-05-29,-717.9483000000037
GLW,2026-06-01,384.74229999999807
GLW,2026-06-02,43680.07669999999
GLW,2026-06-03,63989.6005
GLW,2026-06-04,35398.986600000004
GLW,2026-06-05,6202.236499999999
GLW,2026-06-08,33357.13639999999
GLW,2026-06-09,39329.4559
GLW,2026-06-10,49.622099999993225
GLW,2026-06-11,-28612.335099999997
GLW,2026-06-12,8493.803899999999
GLW,2026-06-15,29845.266100000008
GLW,2026-06-16,35284.4234
GLW,2026-06-17,5938.439400000003
GLW,2026-06-18,30653.850000000006
GLW,2026-06-22,43878.3696
GLW,2026-06-23,37585.12180000001
GLW,2026-06-24,42424.154500000004
GLW,2026-06-25,88074.6233
GLW,2026-06-26,79674.7319
GLW,2026-06-29,62412.3006
GLW,2026-06-30,54991.46489999999
GLW,2026-07-01,34997.4252
GLW,2026-07-02,13117.940000000002
GLW,2026-07-06,13097.355599999995
GLW,2026-07-07,-17145.408500000005
GLW,2026-07-08,-14747.462499999994
GLW,2026-07-09,9966.74459999999
GLW,2026-07-10,-32435.914500000014
GLW,2026-07-13,-28066.403000000006
GLW,2026-07-14,-1130.4416000000056
GLW,2026-07-15,-35050.562099999996
GLW,2026-07-16,-67674.8199
GLW,2026-07-17,-112521.0581
CVS,2023-07-19,756718.6966
CVS,2023-07-20,582667.2564
CVS,2023-07-21,610302.8129000001
CVS,2023-07-24,523268.83219999995
CVS,2023-07-25,554081.2123
CVS,2023-07-26,553117.3065
CVS,2023-07-27,477894.2215000001
CVS,2023-07-28,521505.4508
CVS,2023-07-31,521096.0383
CVS,2023-08-01,526664.4419999999
CVS,2023-08-02,312675.95530000003
CVS,2023-08-03,832348.6553999999
CVS,2023-08-04,638524.8436999999
CVS,2023-08-07,451870.9661000001
CVS,2023-08-08,570445.7324
CVS,2023-08-09,663892.757
CVS,2023-08-10,772079.1337
CVS,2023-08-11,642437.0502999999
CVS,2023-08-14,752547.2584
CVS,2023-08-15,752845.5358
CVS,2023-08-16,609182.9417000001
CVS,2023-08-17,-322542.6806000001
CVS,2023-08-18,-194785.63379999995
CVS,2023-08-21,69026.09479999996
CVS,2023-08-22,161092.9242
CVS,2023-08-23,194488.2725999999
CVS,2023-08-24,155322.7535
CVS,2023-08-25,117860.58299999998
CVS,2023-08-28,151238.33120000002
CVS,2023-08-29,134006.95270000002
CVS,2023-08-30,137473.90899999999
CVS,2023-08-31,131855.34569999995
CVS,2023-09-01,64337.91230000008
CVS,2023-09-05,-21827.251800000085
CVS,2023-09-06,-38952.21490000002
CVS,2023-09-07,-69279.41779999994
CVS,2023-09-08,-97980.86880000005
CVS,2023-09-11,-122772.32750000001
CVS,2023-09-12,679618.5618000001
CVS,2023-09-13,684948.0875000001
CVS,2023-09-14,624421.0778000001
CVS,2023-09-15,689824.1190000002
CVS,2023-09-18,381080.0403
CVS,2023-09-19,384454.7452
CVS,2023-09-20,408894.3792000001
CVS,2023-09-21,69737.06890000007
CVS,2023-09-22,288011.67000000004
CVS,2023-09-25,178214.62199999997
CVS,2023-09-26,371797.68460000004
CVS,2023-09-27,288714.0274
CVS,2023-09-28,123465.81349999993
CVS,2023-09-29,210832.37780000002
CVS,2023-10-02,195234.75170000002
CVS,2023-10-03,175815.92889999994
CVS,2023-10-04,146396.38049999997
CVS,2023-10-05,180044.39459999988
CVS,2023-10-06,241630.4408000001
CVS,2023-10-09,197623.35990000004
CVS,2023-10-10,331605.9907000001
CVS,2023-10-11,459002.9489000001
CVS,2023-10-12,397307.48659999995
CVS,2023-10-13,341405.8935
CVS,2023-10-16,561200.2431999999
CVS,2023-10-17,385479.2157999999
CVS,2023-10-18,480162.4612
CVS,2023-10-19,20671.5867000001
CVS,2023-10-20,-242096.85659999994
CVS,2023-10-23,48922.916099999915
CVS,2023-10-24,62276.41279999993
CVS,2023-10-25,43180.8493
CVS,2023-10-26,-27153.367499999935
CVS,2023-10-27,13846.136500000022
CVS,2023-10-30,12898.819900000002
CVS,2023-10-31,93445.53060000006
CVS,2023-11-01,-95312.86129999999
CVS,2023-11-02,85448.5906
CVS,2023-11-03,222167.89450000005
CVS,2023-11-06,206271.35069999995
CVS,2023-11-07,322601.50249999994
CVS,2023-11-08,140186.74680000008
CVS,2023-11-09,-47811.3162
CVS,2023-11-10,-129194.06430000009
CVS,2023-11-13,-87586.18699999992
CVS,2023-11-14,-103732.26730000007
CVS,2023-11-15,-62841.91759999993
CVS,2023-11-16,-70304.41810000001
CVS,2023-11-17,-76446.23840000003
CVS,2023-11-20,-45066.257500000065
CVS,2023-11-21,-53245.024199999985
CVS,2023-11-22,-45880.56740000006
CVS,2023-11-24,59257.41630000004
CVS,2023-11-27,10768.191300000064
CVS,2023-11-28,-50078.21419999999
CVS,2023-11-29,-1358.0767000000342
CVS,2023-11-30,-122277.41619999992
CVS,2023-12-01,-101208.11120000004
CVS,2023-12-04,30058.877500000002
CVS,2023-12-05,223961.55420000007
CVS,2023-12-06,393608.80960000004
CVS,2023-12-07,430085.8012
CVS,2023-12-08,435318.3582
CVS,2023-12-11,314982.2679
CVS,2023-12-12,472293.1258999999
CVS,2023-12-13,458963.1701
CVS,2023-12-14,483712.9628999999
CVS,2023-12-15,485648.2424
CVS,2023-12-18,270711.35120000003
CVS,2023-12-19,301614.0443
CVS,2023-12-20,379556.69690000004
CVS,2023-12-21,543279.6980999999
CVS,2023-12-22,605768.4941
CVS,2023-12-26,464874.25889999996
CVS,2023-12-27,481202.7503
CVS,2023-12-28,505646.7352
CVS,2023-12-29,551201.2023
CVS,2024-01-02,486437.2402
CVS,2024-01-03,591075.6235999999
CVS,2024-01-04,611531.5035999999
CVS,2024-01-05,607218.0743
CVS,2024-01-08,548806.6188
CVS,2024-01-09,547713.0418
CVS,2024-01-10,570435.5977
CVS,2024-01-11,439197.0231
CVS,2024-01-12,138176.78910000005
CVS,2024-01-16,246688.36349999998
CVS,2024-01-17,329554.01449999993
CVS,2024-01-18,-89229.77320000005
CVS,2024-01-19,-139784.58640000003
CVS,2024-01-22,-34948.85220000008
CVS,2024-01-23,-9084.662199999904
CVS,2024-01-24,99027.2572
CVS,2024-01-25,-83481.5538
CVS,2024-01-26,-33770.1584999999
CVS,2024-01-29,197040.7696
CVS,2024-01-30,229135.55040000007
CVS,2024-01-31,276356.3781
CVS,2024-02-01,341048.9578000001
CVS,2024-02-02,328515.28489999997
CVS,2024-02-05,217069.53879999998
CVS,2024-02-06,216385.83789999993
CVS,2024-02-07,434951.3705000001
CVS,2024-02-08,619762.4525999998
CVS,2024-02-09,557119.8668999999
CVS,2024-02-12,451085.65150000004
CVS,2024-02-13,517390.82719999994
CVS,2024-02-14,458584.8354999999
CVS,2024-02-15,355965.22200000007
CVS,2024-02-16,433795.0360999999
CVS,2024-02-20,407654.40209999995
CVS,2024-02-21,371240.8044
CVS,2024-02-22,455435.2438
CVS,2024-02-23,470296.3592
CVS,2024-02-26,467841.70029999997
CVS,2024-02-27,396129.558
CVS,2024-02-28,367852.21420000005
CVS,2024-02-29,223518.1472
CVS,2024-03-01,86394.53370000003
CVS,2024-03-04,76046.37009999994
CVS,2024-03-05,77872.08010000002
CVS,2024-03-06,49782.44220000005
CVS,2024-03-07,116832.93830000004
CVS,2024-03-08,53825.496100000106
CVS,2024-03-11,151043.90319999994
CVS,2024-03-12,358488.45240000007
CVS,2024-03-13,269526.8787
CVS,2024-03-14,264623.8613
CVS,2024-03-15,671361.6462000001
CVS,2024-03-18,274255.3787
CVS,2024-03-19,280009.13359999994
CVS,2024-03-20,368976.1779
CVS,2024-03-21,452185.60610000003
CVS,2024-03-22,421375.64839999995
CVS,2024-03-25,222202.6263
CVS,2024-03-26,97563.20890000009
CVS,2024-03-27,260026.32169999997
CVS,2024-03-28,408528.4269000001
CVS,2024-04-01,402148.06149999995
CVS,2024-04-02,-39126.69299999997
CVS,2024-04-03,-70787.2097
CVS,2024-04-04,-34197.93669999996
CVS,2024-04-05,-76400.88559999992
CVS,2024-04-08,77691.35550000006
CVS,2024-04-09,65527.10269999993
CVS,2024-04-10,-94986.0085
CVS,2024-04-11,-164499.64260000002
CVS,2024-04-12,-232191.843
CVS,2024-04-15,-210308.6301999999
CVS,2024-04-16,21169.00119999994
CVS,2024-04-17,-182160.32390000008
CVS,2024-04-18,-250567.5604999999
CVS,2024-04-19,-275471.09050000005
CVS,2024-04-22,-95340.41980000003
CVS,2024-04-23,-87379.63749999995
CVS,2024-04-24,-136657.6523999999
CVS,2024-04-25,-199276.58089999994
CVS,2024-04-26,-234974.12789999996
CVS,2024-04-29,-182892.39020000002
CVS,2024-04-30,-163760.6424
CVS,2024-05-01,-268481.2062000001
CVS,2024-05-02,-85305.23249999993
CVS,2024-05-03,56022.246100000106
CVS,2024-05-06,152423.1481
CVS,2024-05-07,131704.93650000007
CVS,2024-05-08,192044.73549999995
CVS,2024-05-09,81056.9693
CVS,2024-05-10,354767.2212
CVS,2024-05-13,212943.7862000002
CVS,2024-05-14,329575.0600999999
CVS,2024-05-15,272637.79949999996
CVS,2024-05-16,545553.1527
CVS,2024-05-17,1085453.577
CVS,2024-05-20,433711.67539999995
CVS,2024-05-21,609856.3781000001
CVS,2024-05-22,458484.70090000005
CVS,2024-05-23,539837.5155
CVS,2024-05-24,-61248.9264
CVS,2024-05-28,-117563.91249999986
CVS,2024-05-29,-437759.42299999995
CVS,2024-05-30,-366842.3250000002
CVS,2024-05-31,156876.33569999994
CVS,2024-06-03,660901.8395
CVS,2024-06-04,702097.2608000002
CVS,2024-06-05,756876.0335
CVS,2024-06-06,851372.8282999999
CVS,2024-06-07,835987.0750000001
CVS,2024-06-10,735702.8740999999
CVS,2024-06-11,590393.2352000001
CVS,2024-06-12,659804.9042999999
CVS,2024-06-13,648043.3981
CVS,2024-06-14,794196.154
CVS,2024-06-17,591423.1410000001
CVS,2024-06-18,652973.2333999999
CVS,2024-06-20,653870.9809
CVS,2024-06-21,714610.3912000001
CVS,2024-06-24,419092.52910000004
CVS,2024-06-25,538986.2600000001
CVS,2024-06-26,365520.7866
CVS,2024-06-27,71400.6827
CVS,2024-06-28,132434.80170000007
CVS,2024-07-01,397752.42350000003
CVS,2024-07-02,199055.0460000001
CVS,2024-07-03,122812.78630000004
CVS,2024-07-05,-30304.87400000007
CVS,2024-07-08,13025.99199999997
CVS,2024-07-09,36084.52190000005
CVS,2024-07-10,115911.04480000003
CVS,2024-07-11,186683.1481000001
CVS,2024-07-12,469896.00989999995
CVS,2024-07-15,506369.89989999984
CVS,2024-07-16,402930.0236999999
CVS,2024-07-17,549678.5317
CVS,2024-07-18,769987.2972
CVS,2024-07-19,579702.4095000001
CVS,2024-07-22,323430.3127
CVS,2024-07-23,206834.35509999993
CVS,2024-07-24,235379.30469999998
CVS,2024-07-25,321362.53469999996
CVS,2024-07-26,356499.7804999999
CVS,2024-07-29,463138.0775
CVS,2024-07-30,565272.5284999999
CVS,2024-07-31,517993.2113000001
CVS,2024-08-01,449136.3199
CVS,2024-08-02,446934.34660000005
CVS,2024-08-05,327711.0192
CVS,2024-08-06,281974.5771000001
CVS,2024-08-07,298637.6381
CVS,2024-08-08,107950.40680000011
CVS,2024-08-09,264069.1916
CVS,2024-08-12,87257.78619999997
CVS,2024-08-13,40832.66860000009
CVS,2024-08-14,53757.75599999982
CVS,2024-08-15,30963.672699999996
CVS,2024-08-16,-72377.95420000004
CVS,2024-08-19,270643.9231
CVS,2024-08-20,382404.2923
CVS,2024-08-21,386802.8343000001
CVS,2024-08-22,323663.55039999995
CVS,2024-08-23,169347.1938
CVS,2024-08-26,349761.62140000006
CVS,2024-08-27,421009.36569999997
CVS,2024-08-28,257444.58829999994
CVS,2024-08-29,354898.7287
CVS,2024-08-30,189412.2167
CVS,2024-09-03,384542.2505000001
CVS,2024-09-04,460237.4293000001
CVS,2024-09-05,751029.7696
CVS,2024-09-06,659041.9789
CVS,2024-09-09,469978.8180999999
CVS,2024-09-10,294741.91909999994
CVS,2024-09-11,244388.36890000012
CVS,2024-09-12,355610.19959999993
CVS,2024-09-13,584952.3506
CVS,2024-09-16,791197.8376
CVS,2024-09-17,796290.6306
CVS,2024-09-18,792825.7847
CVS,2024-09-19,898082.6398
CVS,2024-09-20,889477.0494
CVS,2024-09-23,408560.04149999993
CVS,2024-09-24,392646.5161
CVS,2024-09-25,707532.5568000001
CVS,2024-09-26,757221.504
CVS,2024-09-27,835216.1464000001
CVS,2024-09-30,700706.2392
CVS,2024-10-01,768542.3779000001
CVS,2024-10-02,823197.7810000001
CVS,2024-10-03,847253.3202999999
CVS,2024-10-04,975013.8706
CVS,2024-10-07,930388.8150000001
CVS,2024-10-08,1036080.2059
CVS,2024-10-09,1166019.8758999999
CVS,2024-10-10,1335331.5399000002
CVS,2024-10-11,1436737.0063
CVS,2024-10-14,946577.9452000001
CVS,2024-10-15,913459.9696000001
CVS,2024-10-16,1021574.6529
CVS,2024-10-17,739142.8493
CVS,2024-10-18,322856.4162999999
CVS,2024-10-21,329623.34179999994
CVS,2024-10-22,80406.59330000007
CVS,2024-10-23,-67315.11479999998
CVS,2024-10-24,75601.66669999994
CVS,2024-10-25,-84161.45570000005
CVS,2024-10-28,-7235.784400000004
CVS,2024-10-29,134320.52650000004
CVS,2024-10-30,-36421.706400000025
CVS,2024-10-31,40904.987700000056
CVS,2024-11-01,82345.65970000008
CVS,2024-11-04,-4174.889799999888
CVS,2024-11-05,-93222.59980000008
CVS,2024-11-06,1662133.4840000002
CVS,2024-11-07,610637.3615
CVS,2024-11-08,-164108.56569999992
CVS,2024-11-11,-170324.29709999997
CVS,2024-11-12,-167799.21329999994
CVS,2024-11-13,-481038.91299999994
CVS,2024-11-14,-472519.9617000001
CVS,2024-11-15,-82176.12730000005
CVS,2024-11-18,-138003.29369999992
CVS,2024-11-19,191250.56480000005
CVS,2024-11-20,262316.6597000001
CVS,2024-11-21,353099.97349999996
CVS,2024-11-22,590364.6521
CVS,2024-11-25,685127.4319999999
CVS,2024-11-26,595466.0990999999
CVS,2024-11-27,588958.1037999999
CVS,2024-11-29,1433408.7073
CVS,2024-12-02,330184.26690000005
CVS,2024-12-03,364402.38509999996
CVS,2024-12-04,310859.3772000001
CVS,2024-12-05,96048.29220000003
CVS,2024-12-06,68084.05070000002
CVS,2024-12-09,-154581.13679999986
CVS,2024-12-10,70439.34539999999
CVS,2024-12-11,-239775.429
CVS,2024-12-12,-379069.0453
CVS,2024-12-13,-483247.7272000001
CVS,2024-12-16,-371123.2378
CVS,2024-12-17,-298370.6932000001
CVS,2024-12-18,-288563.75120000006
CVS,2024-12-19,-414824.1938
CVS,2024-12-20,-357930.9954
CVS,2024-12-23,-299917.22310000006
CVS,2024-12-24,-302415.28560000006
CVS,2024-12-26,-297944.1845
CVS,2024-12-27,-106063.09400000004
CVS,2024-12-30,-97039.08940000006
CVS,2024-12-31,-78547.30339999998
CVS,2025-01-02,231339.42709999997
CVS,2025-01-03,39913.807299999986
CVS,2025-01-06,247723.4131
CVS,2025-01-07,317454.17170000006
CVS,2025-01-08,234713.43759999983
CVS,2025-01-10,410647.8776
CVS,2025-01-13,573216.9369000001
CVS,2025-01-14,557237.9590999999
CVS,2025-01-15,615987.0928
CVS,2025-01-16,467091.8155
CVS,2025-01-17,767443.4481000002
CVS,2025-01-21,609007.5054999999
CVS,2025-01-22,745049.5291
CVS,2025-01-23,900588.1442
CVS,2025-01-24,746798.5929
CVS,2025-01-27,571129.3761000001
CVS,2025-01-28,610478.3257999999
CVS,2025-01-29,798090.0663
CVS,2025-01-30,606723.2236
CVS,2025-01-31,691435.2087999999
CVS,2025-02-03,530039.0317
CVS,2025-02-04,491559.5381
CVS,2025-02-05,621796.9067999999
CVS,2025-02-06,610526.8295999999
CVS,2025-02-07,496700.1969000001
CVS,2025-02-10,291237.8321
CVS,2025-02-11,326657.73069999996
CVS,2025-02-12,686457.9508
CVS,2025-02-13,1141268.2717999998
CVS,2025-02-14,980102.6949000001
CVS,2025-02-18,984852.8637000001
CVS,2025-02-19,993073.1627000001
CVS,2025-02-20,960342.8276
CVS,2025-02-21,654488.6837
CVS,2025-02-24,107844.90780000004
CVS,2025-02-25,76013.08990000002
CVS,2025-02-26,133372.44649999996
CVS,2025-02-27,143299.1396
CVS,2025-02-28,244802.19200000004
CVS,2025-03-03,323049.3595
CVS,2025-03-04,272784.7785
CVS,2025-03-05,236529.78240000003
CVS,2025-03-06,378136.83239999996
CVS,2025-03-07,221060.96790000005
CVS,2025-03-10,419971.1544
CVS,2025-03-11,382889.89040000003
CVS,2025-03-12,367296.0919
CVS,2025-03-13,323799.72549999994
CVS,2025-03-14,537049.3237000001
CVS,2025-03-17,403518.98230000003
CVS,2025-03-18,622730.1755
CVS,2025-03-19,686179.2613000001
CVS,2025-03-20,618785.9166000001
CVS,2025-03-21,636366.3390000002
CVS,2025-03-24,347238.27580000006
CVS,2025-03-25,303078.6091
CVS,2025-03-26,309522.85459999985
CVS,2025-03-27,356973.2422000001
CVS,2025-03-28,428996.95889999997
CVS,2025-03-31,253628.41260000004
CVS,2025-04-01,276324.4247
CVS,2025-04-02,310547.3755999999
CVS,2025-04-03,335576.01320000016
CVS,2025-04-04,211662.1385
CVS,2025-04-07,99615.32400000002
CVS,2025-04-08,428763.9615
CVS,2025-04-09,349610.2811
CVS,2025-04-10,556861.801
CVS,2025-04-11,535949.6054
CVS,2025-04-14,425495.44500000007
CVS,2025-04-15,539202.2421
CVS,2025-04-16,624990.2679999999
CVS,2025-04-17,233927.16489999997
CVS,2025-04-21,319135.5408000001
CVS,2025-04-22,61283.24239999999
CVS,2025-04-23,111778.69739999995
CVS,2025-04-24,166369.52280000004
CVS,2025-04-25,131921.45380000002
CVS,2025-04-28,144347.08089999994
CVS,2025-04-29,96554.84039999999
CVS,2025-04-30,214726.46640000003
CVS,2025-05-01,540159.3992999999
CVS,2025-05-02,535341.605
CVS,2025-05-05,285421.1529
CVS,2025-05-06,214546.49119999993
CVS,2025-05-07,182458.57169999997
CVS,2025-05-08,336100.98620000004
CVS,2025-05-09,399898.59530000004
CVS,2025-05-12,113752.64919999999
CVS,2025-05-13,-300359.6011000001
CVS,2025-05-14,-298765.04090000014
CVS,2025-05-15,-457204.1781
CVS,2025-05-16,-236865.05019999994
CVS,2025-05-19,237084.3768000001
CVS,2025-05-20,381724.5412
CVS,2025-05-21,313407.2265000001
CVS,2025-05-22,28511.885699999984
CVS,2025-05-23,23947.4304999999
CVS,2025-05-27,63743.74230000004
CVS,2025-05-28,228274.04009999998
CVS,2025-05-29,193473.7389
CVS,2025-05-30,313960.82680000004
CVS,2025-06-02,393644.0015
CVS,2025-06-03,274286.8693
CVS,2025-06-04,396715.7489
CVS,2025-06-05,377620.9606000001
CVS,2025-06-06,285319.9972
CVS,2025-06-09,231620.08869999996
CVS,2025-06-10,237685.8308
CVS,2025-06-11,269813.99509999994
CVS,2025-06-12,548786.9793
CVS,2025-06-13,862623.0044
CVS,2025-06-16,650255.2923000001
CVS,2025-06-17,611312.3459000001
CVS,2025-06-18,648776.5565999999
CVS,2025-06-20,593195.8613000001
CVS,2025-06-23,339903.8535999999
CVS,2025-06-24,342716.33239999996
CVS,2025-06-25,414964.2983
CVS,2025-06-26,375296.0584
CVS,2025-06-27,588227.1214
CVS,2025-06-30,541596.4028
CVS,2025-07-01,572441.3239
CVS,2025-07-02,598141.1638000001
CVS,2025-07-03,359827.8497
CVS,2025-07-07,451585.88430000003
CVS,2025-07-08,366756.1712999999
CVS,2025-07-09,439871.16799999995
CVS,2025-07-10,412007.95610000007
CVS,2025-07-11,208281.60580000002
CVS,2025-07-14,230232.74349999998
CVS,2025-07-15,243246.15560000006
CVS,2025-07-16,278871.86419999995
CVS,2025-07-17,94070.1288999999
CVS,2025-07-18,49120.146000000066
CVS,2025-07-21,152824.28340000007
CVS,2025-07-22,45995.91679999989
CVS,2025-07-23,59617.22939999995
CVS,2025-07-24,100215.60620000004
CVS,2025-07-25,-507362.4303000001
CVS,2025-07-28,13989.00729999994
CVS,2025-07-29,-43908.647400000016
CVS,2025-07-30,148217.84829999995
