date,net,cor_z,vix_z,vrp_z,cor,vix,vrp
2014-12-23,0.227924,-0.7144490272610223,0.26319448226640363,-1.4889563424709964,31.8,14.8,-0.00478
2014-12-24,0.22741,-0.9310305678478933,0.09617439131160756,-1.6171842430935746,29.94,14.37,-0.009
2014-12-26,-0.107656,-0.9108792564549681,0.14311934560358436,-1.5645373496408674,30.15,14.5,-0.00781
2014-12-29,-0.919843,-1.1188506997538388,0.3544133191231104,-1.3561627185080818,28.4,15.06,-0.00185
2014-12-30,0.067784,-0.8617638349548489,0.6802061899361634,-1.030845345040587,30.66,15.92,0.0078
2014-12-31,0.233177,0.34852890000312636,1.931909782290022,-0.05147572862316211,41.11,19.2,0.03753
2015-01-02,0.23149,-0.49619030980895173,1.3737119677413936,-0.4903649110863745,33.88,17.79,0.02409
2015-01-05,0.234029,0.25039892817708687,2.169895005592947,-0.19101481910935122,40.32,19.92,0.03316
2015-01-06,0.235465,0.6877390152603574,2.591225233346418,0.1469284535316138,44.11,21.12,0.04347
2015-01-07,0.233299,0.1449588447045656,1.8762751028265308,-0.6036482882209169,39.52,19.31,0.02055
2015-01-08,0.230559,-0.6960147006567469,1.0084420761263346,-1.7323428565764971,32.4,17.01,-0.01405
2015-01-09,0.231198,-0.4508925018438241,1.19937181213964,-1.3081365976394903,34.53,17.55,-0.00151
2015-01-12,0.233647,0.22493877563531026,1.9414708715344602,-0.6911516456589887,40.3,19.6,0.01725
2015-01-13,0.234798,0.7222800080192845,2.2686494478008346,-0.06588381111060718,44.53,20.56,0.03646
2015-01-14,0.235901,1.0980750760970546,2.5681732129990054,0.24084805894335523,47.73,21.48,0.04592
2015-01-15,0.236992,1.6254428094292543,2.849739169899319,0.5153594899971599,52.2,22.39,0.05448
2015-01-16,0.235265,1.3555333338764766,2.2880541739771063,0.3215402947061641,50.05,20.95,0.04861
2015-01-20,0.233993,1.3359477891881038,1.8860633799360471,0.7691002444263431,49.96,19.89,0.06252
2015-01-21,0.23275,0.9057961746938257,1.5046235608895093,0.42674927913253674,46.46,18.85,0.05203
2015-01-22,0.22983,-0.11398555743812357,0.6459325506577757,-0.6967693152012697,38.08,16.4,0.0173
2015-01-23,0.230137,0.24542058050673438,0.7306065004944213,-0.6350158685846867,41.09,16.66,0.01907
2015-01-26,0.228776,-0.5654794807841518,0.3333213234785446,-1.0125124283126279,34.47,15.52,0.00724
2015-01-27,0.230798,0.4989871234391653,0.9250719612375247,-0.6398879235498339,43.19,17.22,0.01853
2015-01-28,0.234647,1.6707772680158703,2.0381400062919446,0.2339263926361088,52.83,20.44,0.04542
2015-01-29,0.232638,1.145246352099632,1.4400617196444274,-0.45748878304116664,48.61,18.76,0.02402
2015-01-30,0.235282,3.0723106228694355,2.19077811147421,0.19198189125145174,64.58,20.97,0.044
2015-02-02,0.233441,1.576163226954195,1.6462593826392853,-0.543777828924005,52.52,19.43,0.02121
2015-02-03,0.230937,0.5994467523299408,0.9302331560109512,-1.0645742583071665,44.27,17.33,0.00495
2015-02-04,0.23213,1.171619981944198,1.2861162043981307,-0.6469099819272084,48.9,18.33,0.01761
2015-02-05,0.230367,0.8183682782380809,0.7824550962711212,-1.088726287226764,45.94,16.85,0.00381
2015-02-06,0.230891,1.963708088409727,0.9425290298610806,-0.5716157520829246,55.28,17.29,0.01959
2015-02-09,0.232395,1.797995642768885,1.3760943486562014,-0.09520464395217518,54.01,18.55,0.03437
2015-02-10,0.230824,1.1446241737997414,0.9139667333683107,-0.5657244521533589,48.71,17.23,0.02003
2015-02-11,0.230501,1.3059276069562313,0.8174214010511869,-0.6434097199479827,50.11,16.96,0.01783
2015-02-12,0.228572,0.1585766238730029,0.2589732108271166,-1.1972299813993212,40.59,15.34,0.00113
2015-02-13,0.227799,0.16636261395174504,0.035255006801825896,-1.2374490995014416,40.66,14.69,7e-05
2015-02-17,0.229126,0.643589023003769,0.41410855891434717,-0.702462316571777,44.66,15.8,0.01651
2015-02-18,0.228708,0.6351256169828084,0.2913615336957995,-0.8355010627406255,44.62,15.45,0.0128
2015-02-19,0.228516,0.42941149041600213,0.23449573884145344,-0.8960227802422537,42.92,15.29,0.01125
2015-02-20,0.227337,0.07905543916637439,-0.10374135741333206,-0.9744992993711084,39.97,14.3,0.00902
2015-02-23,0.227648,0.0374154164082624,-0.014166718587585225,-0.825120723019103,39.62,14.56,0.01367
2015-02-24,0.226609,-0.33282005964726813,-0.3115052993402487,-1.1251806543457696,36.52,13.69,0.00495
2015-02-25,0.029117,-0.40589112478211453,-0.25943759816870954,-0.6977651789538014,35.89,13.84,0.01766
2015-02-26,-0.021836,-0.29889680582109346,-0.23575088219827275,-0.23302988632988167,36.76,13.91,0.03155
2015-02-27,0.226177,-0.538837751236007,-0.43000918232195445,-0.38291178027001316,34.73,13.34,0.02722
2015-03-02,0.225764,-0.9908651718915128,-0.5314703682554024,0.007977768483545877,30.92,13.04,0.03885
2015-03-03,0.226809,-0.3434860669309527,-0.24978100341872808,0.4175758829688196,36.31,13.86,0.05103
2015-03-04,0.227249,-0.1559762682344197,-0.12051880540464453,0.8622344554805728,37.84,14.23,0.06423
2015-03-05,0.227022,-0.2099963960083858,-0.18563102804489165,0.8769514909429759,37.37,14.04,0.06478
2015-03-06,0.228399,0.7610290280588531,0.2106069686577876,0.8985088939868429,45.49,15.2,0.06555
2015-03-09,0.228234,0.4643566252910366,0.16140813757090305,0.8526042242541031,43.02,15.06,0.06429
2015-03-10,0.23017,1.2022398831646155,0.7171705397553158,0.7747299457643388,49.21,16.69,0.06206
2015-03-11,0.230383,1.3227000585579267,0.7745503685455967,1.0837003849578117,50.28,16.87,0.07124
2015-03-12,0.22866,0.573643721630999,0.2763696363960015,0.249737276435327,44.02,15.42,0.04653
2015-03-13,0.229348,0.7626075509595412,0.4728026586991848,0.587460357051124,45.62,16.0,0.05646
2015-03-16,0.228892,0.45488506230400544,0.3401762698319692,0.11487001873260143,43.0,15.61,0.04237
2015-03-17,0.22895,0.6576827913519699,0.36099420941802807,0.1319869093204548,44.62,15.66,0.04268
2015-03-18,0.226938,-0.3673790708184481,-0.2165890005274134,-0.7185843976682854,36.05,13.97,0.01757
2015-03-19,0.227053,-0.4464661512196683,-0.18165185376153925,-0.7182008170550194,35.37,14.07,0.01744
2015-03-20,0.225716,-1.0533425632213846,-0.5390285917759683,-1.1448547687786161,30.27,13.02,0.00472
2015-03-23,0.226268,-1.1277777575878498,-0.40349449872442505,-1.008772462090924,29.6,13.41,0.00848
2015-03-24,0.226515,-0.9091337128705991,-0.32952762682090725,-0.9710136516531425,31.38,13.62,0.00938
2015-03-25,0.228682,-0.33934144872600047,0.29380892042350615,-0.6552187973997471,36.14,15.44,0.01851
2015-03-26,0.22911,-0.25634834351195046,0.4147384393742055,-0.5317796382764433,36.85,15.8,0.02206
2015-03-27,0.228239,-0.6476103443734982,0.16433229946333944,-0.7890327156848287,33.56,15.07,0.01433
2015-03-30,0.227579,-1.0953052628925912,-0.027364693603025233,-1.158005219129174,29.78,14.51,0.00323
2015-03-31,0.228505,-0.6469366086743783,0.238647021464406,-0.9616517945355469,33.52,15.29,0.00882
2015-04-01,0.228286,-0.5917808188360353,0.17532020019454242,-1.0123311311527368,33.99,15.11,0.00714
2015-04-02,0.227763,-1.0064797716601201,0.02247374536006187,-1.175096251913055,30.53,14.67,0.00208
2015-04-06,0.227852,-0.9444891269314559,0.04425304576025157,-0.922917804461572,31.06,14.74,0.00938
2015-04-07,0.227898,-0.86375095274607,0.05607823074807108,-0.8877727906409119,31.76,14.78,0.01025
2015-04-08,0.226943,-1.2570604858720225,-0.21839480519480794,-0.66234319320134,28.48,13.98,0.01687
2015-04-09,0.225783,-1.7581256663767257,-0.5204198888252615,-0.9580408283652725,24.22,13.09,0.00784
2015-04-10,0.225051,-2.017276533487999,-0.6919129898317405,-0.9216328544746,21.93,12.58,0.00875
2015-04-13,0.226899,-1.2985022508330253,-0.22551321860745335,-0.43338059372015886,27.94,13.94,0.02336
2015-04-14,0.226577,-1.33223821429732,-0.31511273615313484,-0.21670396165300626,27.6,13.67,0.02987
2015-04-15,0.225447,-1.6817960096927116,-0.5946244859759436,-0.5022578957030013,24.53,12.84,0.02123
2015-04-16,0.225087,-1.644524896473788,-0.6721213088540435,-0.3094107008552192,24.72,12.6,0.02701
2015-04-17,0.226834,-1.259736104615923,-0.22703788693361482,-0.09681940326129036,27.92,13.89,0.03343
2015-04-20,0.22611,-1.4657926488450739,-0.4281192741149642,-0.30461387201168255,26.11,13.3,0.02728
2015-04-21,0.226031,-1.3650666124257667,-0.4450982825687088,-0.3241682860789135,26.92,13.25,0.02683
2015-04-22,0.225257,-1.6689583083183022,-0.6295067900795939,-0.4799027074795152,24.22,12.71,0.02231
2015-04-23,0.224925,-1.4655823233600445,-0.7071490170385502,-0.04543497194349878,25.89,12.48,0.03541
2015-04-24,0.22465,-1.3768531059083455,-0.7704689162679631,-0.08274192437672409,26.58,12.29,0.03444
2015-04-27,0.225864,-0.9062590963520503,-0.4855037874525363,0.12433513587748232,30.63,13.12,0.04072
2015-04-28,0.224824,-0.9052506837124663,-0.7259607989489072,0.18494368490903862,30.58,12.41,0.04264
2015-04-29,0.226245,-0.6474959576988112,-0.3895450948607209,0.7077933472718217,32.81,13.39,0.05823
2015-04-30,0.227627,0.17785214877299088,0.0057673018453170705,0.8328941659904668,40.07,14.55,0.06211
2015-05-01,0.225243,-0.7084435227084228,-0.6256304557152794,-0.03175910245624138,32.26,12.7,0.0368
2015-05-04,0.225478,-0.4509611343897466,-0.573591161953662,0.08239350777313172,34.51,12.85,0.04029
2015-05-05,0.227341,0.5454797228338066,-0.07662478100811246,0.23270510937136613,43.31,14.31,0.04485
2015-05-06,0.228342,0.794576525761508,0.20793380480798987,0.4833949475451177,45.54,15.15,0.05231
2015-05-07,0.228321,0.8155262789381392,0.19930969452526967,0.4846026323084978,45.74,15.13,0.05247
2015-05-08,0.225496,-0.24427113729842942,-0.5759703128402056,-0.6080609326409009,36.38,12.86,0.02065
2015-05-11,0.226796,0.37540612400053347,-0.237994618499365,-0.280113706193763,41.84,13.85,0.03025
2015-05-12,0.226806,0.42697606688488177,-0.23596455495829594,-0.2901557488500485,42.31,13.86,0.02989
2015-05-13,0.226686,0.49826427664816725,-0.27253330748506716,-0.2687426004340487,42.96,13.76,0.03046
2015-05-14,0.225329,0.08729282648415422,-0.6232704566476617,-0.8343252648338153,39.33,12.74,0.01386
2015-05-15,0.224796,-0.061655273772705986,-0.7473518084423301,-0.6658607819976307,38.0,12.38,0.01863
2015-05-18,0.225331,0.37574521817764367,-0.6263248833217732,-0.40595371497779387,41.83,12.73,0.0261
2015-05-19,0.225506,0.4208599416206113,-0.5859129500671042,-0.35591066302210683,42.23,12.85,0.02749
2015-05-20,0.225546,0.5008138004119216,-0.5764743096306826,-0.30458850772932333,42.93,12.88,0.02892
2015-05-21,0.224407,0.24865908669893338,-0.8393144648969064,-0.5644940079965033,40.68,12.11,0.02122
2015-05-22,0.224426,0.346625226320397,-0.8329520460386621,-0.5614011357577476,41.53,12.13,0.02125
2015-05-26,0.227047,1.1043021480377564,-0.17378442081599707,-0.08952144203371824,48.19,14.06,0.03503
2015-05-27,0.226108,0.37006536719505084,-0.44840112689877076,-0.5083713320512533,41.75,13.27,0.02275
2015-05-28,0.226155,0.6191997977279083,-0.4378818068919496,-0.4660760827062358,43.96,13.31,0.02394
2015-05-29,0.226785,1.0119877082169284,-0.25868468458513194,-0.15017065767132737,47.45,13.84,0.03316
2015-06-01,0.003432,1.2010745241838288,-0.2175474453435784,0.12260968623800386,49.18,13.97,0.04117
2015-06-02,0.227265,1.3956637713937832,-0.12839235747528085,0.23023562957975516,50.99,14.24,0.04436
2015-06-03,0.226572,1.1426629475081171,-0.33291947347167467,0.3627151318908679,48.82,13.66,0.04829
2015-06-04,0.227822,1.7681166003643254,0.0278227779447183,0.578326722621133,54.46,14.71,0.05467
2015-06-05,0.227223,1.4350524398300688,-0.14922948200861752,0.42927083245498815,51.61,14.21,0.05033
2015-06-08,0.228509,1.97056781339594,0.22244997593000346,1.1725639723792685,56.54,15.29,0.07221
2015-06-09,0.227529,1.4328438738595157,-0.06917580629011726,0.9333155018525418,51.87,14.47,0.0654
2015-06-10,-0.103167,0.8323437736552918,-0.5114614358408781,0.14782935358421728,46.51,13.22,0.04237
2015-06-11,0.225466,0.48646263419866387,-0.6458578496905676,0.017365796241336627,43.41,12.85,0.03852
2015-06-12,0.226708,0.9805806084321109,-0.32169434785540185,0.5109306751873952,47.95,13.78,0.05306
2015-06-15,0.228631,1.498972886408913,0.2427200510995623,1.0248974116529177,52.74,15.39,0.06823
2015-06-16,0.227942,1.1460544001441444,0.03423943589881656,0.758974036690501,49.62,14.81,0.06045
2015-06-17,0.227573,0.8407862869242319,-0.07808197225173252,0.6372880867688056,46.89,14.5,0.05683
2015-06-18,0.225992,0.2901688996356817,-0.5444719733794698,-0.04858083423848072,41.88,13.19,0.03656
2015-06-19,0.22693,0.9302076854527571,-0.277048469948479,0.17317605835691674,47.8,13.96,0.04306
2015-06-22,0.225333,-0.08867109496480621,-0.7172984365395143,-0.3188849819065246,38.57,12.74,0.0285
2015-06-23,0.224392,-0.8068391032827115,-0.9469563561740301,-0.2806877191832169,32.14,12.11,0.02953
2015-06-24,0.226069,-0.2504012245212446,-0.5389266956312078,0.1757598197150757,37.23,13.26,0.04289
2015-06-25,0.226987,0.06899931195534025,-0.27256307523009493,0.4194492805659171,40.14,14.01,0.04997
2015-06-26,0.226998,-0.1195890824010419,-0.2730864143425012,0.5121853162525235,38.52,14.02,0.05267
2015-06-29,0.232758,1.469824767213207,1.4611016812552762,1.2861152903064899,52.66,18.85,0.0754
2015-06-30,0.232018,0.9773238801439155,1.2259375994792918,1.0418330441026593,48.39,18.23,0.06837
2015-07-01,0.229465,0.236189411779883,0.4469234816943708,0.2165931878097255,41.94,16.09,0.04409
2015-07-02,0.230301,0.6867363960740277,0.6936720110322344,0.5730505152716439,45.92,16.79,0.05458
2015-07-06,0.230561,0.9283036193717713,0.7669981996136984,0.6268339137861513,48.04,17.01,0.0562
2015-07-07,0.229466,0.03882888289410636,0.4263901706508844,0.3110700039747825,40.51,16.09,0.04694
2015-07-08,0.233725,1.24789446050374,1.721921309975039,1.0466714978031244,50.75,19.66,0.06864
2015-07-09,0.234098,1.134134769104927,1.8174112731529792,1.4202967052620195,49.86,19.97,0.07981
2015-07-10,0.230348,0.07650160310960429,0.6626435042994417,0.06458752487246051,41.11,16.83,0.03983
2015-07-13,0.226854,-1.0594249429242557,-0.40402005582342,-1.0561326129055597,31.79,13.9,0.0065
2015-07-14,0.226222,-1.2899214189972756,-0.5997114835937529,-1.2131269944868361,29.97,13.37,0.00159
2015-07-15,0.226022,-1.0732987847269322,-0.654025887499446,-1.2081917371594735,31.84,13.23,0.00145
2015-07-16,0.210037,-1.8283318069963168,-1.0647431707448918,-1.6613534199784425,25.8,12.11,-0.01237
2015-07-17,0.224154,-2.232149733990803,-1.1269002647174076,-1.5547176147179045,22.64,11.95,-0.00966
2015-07-20,0.224612,-2.1961892455750154,-1.0112190444719895,-1.390148115401757,22.73,12.25,-0.00513
2015-07-21,0.224547,-2.097408002306129,-1.022706356784395,-1.3643616632265871,23.47,12.22,-0.00468
2015-07-22,0.224385,-1.821741085827084,-1.057437719855535,-1.3931859237464597,25.64,12.12,-0.0059
2015-07-23,-0.64607,-1.3294367195536705,-0.8679341596243194,-1.1760742781975468,29.66,12.64,0.00037
2015-07-24,-1.012433,-0.7042796047774509,-0.4702613879367378,-0.9708527737413667,34.78,13.74,0.00639
2015-07-27,-1.012442,0.3550094070271268,0.20517061589286656,-0.39669679934917684,43.48,15.6,0.02374
2015-07-28,-1.012429,-1.009985355300518,-0.5886630770274185,-0.6140987165750807,32.31,13.44,0.01701
2015-07-29,-1.012664,-1.38771408063059,-0.9345866825507015,-0.9823533753952282,29.18,12.5,0.00564
2015-07-30,-1.012782,-1.3065742864382455,-1.0679327026495606,-1.0349934719409986,29.76,12.13,0.00381
2015-07-31,-1.012796,-1.3498295561206255,-1.0682725822415615,-1.0440058224126592,29.32,12.12,0.00329
2015-08-03,-1.012669,-1.1388672577372085,-0.8994450517775113,-0.8768101018415607,31.0,12.56,0.00817
2015-08-04,-1.012549,-0.9262897668779617,-0.7321193265569116,-0.6849010567583264,32.68,13.0,0.01383
2015-08-05,-1.01268,-1.0607952325838215,-0.9067105787377926,-0.25879691354124207,31.52,12.51,0.02676
2015-08-06,-1.012431,-0.6042313199913089,-0.44129536377482886,0.000928476175948793,35.2,13.77,0.0346
2015-08-07,-1.012474,-0.6459056483047084,-0.5758894509442742,0.1498783066132863,34.81,13.39,0.03907
2015-08-10,-1.012759,-1.188540236374385,-0.9934260329853225,-0.31403607924102095,30.35,12.23,0.02481
2015-08-11,-1.012431,-0.7202707117126477,-0.44884809847396323,0.036390486425351615,34.08,13.71,0.03545
2015-08-12,-1.012431,-0.7898112272660555,-0.48430216622061023,-0.0019313606850166667,33.47,13.61,0.03431
2015-08-13,-1.012436,-0.5335333228655965,-0.5269860266255474,0.114973353809969,35.5,13.49,0.03792
2015-08-14,-1.012602,-0.6931680887696945,-0.7679101745115771,-0.144830252860528,34.17,12.83,0.03009
2015-08-17,-1.012524,-0.5204620537287896,-0.6998197968531675,-0.15317801620714527,35.54,13.02,0.02991
2015-08-18,-1.012425,-0.1196411089934119,-0.41968577337560914,0.11845751902048202,38.77,13.79,0.0382
2015-08-19,-0.929552,0.3581359232253652,0.10899266871385643,0.48244383619537273,42.65,15.25,0.04938
2015-08-20,-0.118435,1.404339655344387,1.5234848893082238,1.0563317501661773,51.17,19.14,0.06699
2015-08-21,0.24385,2.732925444841744,4.746111224534886,2.7512130281220895,62.11,28.03,0.1189
2015-08-24,0.259821,3.9499196404633055,8.982438737685525,5.334623526800684,72.61,40.74,0.20021
2015-08-25,0.253785,3.5479739184717762,6.36469644701144,3.808008841616608,70.3,36.02,0.16007
2015-08-26,0.246666,2.5279766998003566,4.274821377271707,0.5368912562496474,62.24,30.32,0.0548
2015-08-27,0.241492,2.186045149447629,2.9565468889741946,-1.281355364955041,59.58,26.1,-0.00567
2015-08-28,-0.18445,2.318617861727422,2.883350005320571,-1.3003823023442267,61.03,26.05,-0.00645
2015-08-31,0.244342,2.330179389036582,3.4619721995327586,-0.6013639987420124,61.44,28.43,0.01664
2015-09-01,0.248,2.254028451167813,4.147103921865289,-0.17995153721353466,61.06,31.4,0.03066
2015-09-02,0.241469,1.721074755309377,2.655567000997065,-2.049516668646084,56.44,26.09,-0.03211
2015-09-03,0.240885,1.8812221566526044,2.489217080384577,-2.168315712034224,58.09,25.61,-0.03699
2015-09-04,0.243555,2.14103751711183,2.990776881555949,-1.5841502003931887,60.71,27.8,-0.01808
2015-09-08,0.240025,1.6858190191110405,2.2230112466650884,-2.746951137194368,56.69,24.9,-0.05833
2015-09-09,0.241639,2.448634120983671,2.513325417765956,-2.357900430501364,64.06,26.23,-0.04653
2015-09-10,0.239377,1.9416496969190054,2.028462243367459,-2.891784086601146,59.58,24.37,-0.06628
2015-09-11,0.237962,1.667603908689304,1.7263518800522095,-3.1985006506042475,57.16,23.2,-0.07909
2015-09-14,0.239232,1.601167350823355,1.9558797230316582,-2.8064470690557077,56.68,24.25,-0.06758
2015-09-15,0.237169,1.4825109378214663,1.5322984944480689,-3.3271352500909295,55.67,22.54,-0.0884
2015-09-16,0.235739,1.2804922037716118,1.2406405664421423,-3.6416124328546,53.82,21.35,-0.10292
2015-09-17,0.235485,1.213560756742971,1.1815297940437965,-3.5757403324080763,53.27,21.14,-0.10431
2015-09-18,0.236849,1.7888540102165258,1.4368119203248828,-3.0976439115018364,59.0,22.28,-0.08953
2015-09-21,0.234276,0.7868614592251151,0.9280457406448964,-3.069422292819629,49.33,20.14,-0.09111
2015-09-22,0.237038,0.8784107537842692,1.4538882833148294,-1.57802958628169,50.29,22.44,-0.03388
2015-09-23,0.236662,0.6503405436109616,1.369181885912127,-1.5072678827613082,48.12,22.13,-0.03161
2015-09-24,0.23828,0.8160199925527831,1.666271462637762,-0.23715087762462325,49.78,23.47,0.01905
2015-09-25,0.238462,0.6318318451817646,1.6838512198400286,0.2723105547534666,48.04,23.62,0.03939
2015-09-28,0.243336,1.0083035779659293,2.581228756343481,0.8434560491789633,51.76,27.63,0.0622
2015-09-29,0.242356,0.7268253465235535,2.3570575597588097,0.6581514518333917,49.06,26.83,0.05481
2015-09-30,0.239526,0.5339083152649935,1.80344042151626,0.4136471993674846,47.21,24.5,0.04493
2015-10-01,0.237165,0.17044261592874624,1.3535044915929422,0.19866869456811756,43.66,22.55,0.03619
2015-10-02,0.235232,-0.18921483968210204,0.9887385042189234,-0.37125463857566415,40.12,20.94,0.01326
2015-10-05,0.233562,-0.5466556507478149,0.6747462107441992,-0.743664963735328,36.61,19.54,-0.0018
2015-10-06,0.233392,-0.6572929829681361,0.6392538610460766,-0.3179462173001697,35.53,19.4,0.01507
2015-10-07,0.232199,-1.0079425625613045,0.41569708238307185,-0.4148903109111548,32.07,18.4,0.01108
2015-10-08,0.231032,-1.3274527046647793,0.19931199295460272,-0.6913442208702061,28.85,17.42,-0.00015
2015-10-09,0.230626,-1.403830165154992,0.12264574724340209,-0.7663228622947219,28.04,17.08,-0.00323
2015-10-12,0.229538,-1.4520173116164665,-0.07579005947994062,-0.9603940119645554,27.44,16.17,-0.0112
2015-10-13,0.231327,-0.9648798706565614,0.2587822160207433,-0.5139513133341621,32.15,17.67,0.00642
2015-10-14,0.231755,-0.8052703294834138,0.3463236403142415,-0.37666315437466663,33.66,18.03,0.01167
2015-10-15,0.229397,-1.222033016133014,-0.08857699013937295,-1.0481101121930656,29.48,16.05,-0.01533
2015-10-16,0.228204,-1.3981980509463834,-0.30488420590296067,-1.0125890052610966,27.64,15.05,-0.01417
2015-10-19,0.228121,-1.6300215339552986,-0.3139502274218616,-1.0180888219351345,25.23,14.98,-0.01466
2015-10-20,0.229041,-1.4373815108867114,-0.13383460671032732,-0.6234159778586323,26.99,15.75,0.00066
2015-10-21,0.230172,-1.046564117288237,0.08435777440046885,-0.428286560095799,30.75,16.7,0.00832
2015-10-22,0.227494,-1.5766581364279604,-0.42710189403704124,-1.1606182130517033,25.39,14.45,-0.02043
2015-10-23,0.227515,-1.329646903068466,-0.4217011651857009,-1.1978111319582372,27.72,14.46,-0.02202
2015-10-26,0.228506,-1.0770514474353332,-0.23131223397275225,-0.04674427242932141,30.13,15.29,0.0235
2015-10-27,0.228672,-0.9032657321757558,-0.19877876720456883,-0.06564331716577532,31.78,15.43,0.02294
2015-10-28,0.227365,-1.0035558148052293,-0.4478305450632102,-0.15473451018871973,30.71,14.33,0.01961
2015-10-29,0.2277,-0.9140395221805703,-0.38422894859994905,-0.11196563068879203,31.53,14.61,0.02157
2015-10-30,0.228246,-0.7859124420624128,-0.2793168216148463,0.052519908760711415,32.74,15.07,0.0282
2015-11-02,0.227155,-1.1163629361924432,-0.4886260895473633,0.01604281636604999,29.38,14.15,0.02703
2015-11-03,0.227624,-0.8117066029114962,-0.40025694629819497,0.17331406206561173,32.34,14.54,0.03335
2015-11-04,0.226364,-0.3887533259782241,-0.17994952869516825,0.3977788799615909,36.51,15.51,0.0422
2015-11-05,0.22823,-0.48568857583318126,-0.28492993387048693,0.3148622369243287,35.5,15.05,0.03924
2015-11-06,0.227369,-0.7964860332801337,-0.4492634006273976,0.11463160344739985,32.36,14.33,0.03181
2015-11-09,0.229979,-0.19710844968140787,0.04732840427217278,0.4918759145650042,38.32,16.52,0.04631
2015-11-10,0.22851,-0.4379207315341595,-0.23530143035186965,0.2674216916697738,35.91,15.29,0.03795
2015-11-11,0.229428,-0.21017301472763242,-0.06270238922166359,0.49316163522311485,38.19,16.06,0.04662
2015-11-12,0.232179,0.4926702638929978,0.46080222988071956,1.0195654476066969,45.23,18.37,0.06677
2015-11-13,0.234221,0.916182202623638,0.8462704781599996,1.3088420955579836,49.5,20.08,0.07804
2015-11-16,0.231931,0.1900584971180523,0.4024254758989327,0.5210861396985944,42.26,18.16,0.04824
2015-11-17,0.232743,0.7576341217828713,0.5533749670700054,0.6972865348421848,47.97,18.84,0.05506
2015-11-18,0.230375,0.026905839437671705,0.0951815094504145,-0.03708798696338611,40.67,16.85,0.027
2015-11-19,-0.268488,0.2760912309100485,0.12448525506123244,0.28168667263485087,43.18,16.99,0.03908
2015-11-20,-0.242844,0.005284192389961322,-0.22525608307157208,0.013542682179109745,40.47,15.47,0.02871
2015-11-23,0.228906,0.14691530698594973,-0.19286409154407988,0.06074901452296284,41.9,15.62,0.03034
2015-11-24,0.229278,0.027826670213538827,-0.12464781943792207,0.15729925063816316,40.73,15.93,0.03387
2015-11-25,0.228393,-0.06914331102726883,-0.29741277213091605,0.1457015782201032,39.78,15.19,0.0333
2015-11-27,0.22831,0.01635038706952498,-0.31666461457036915,0.13101861746648863,40.66,15.12,0.03259
2015-11-30,0.229513,0.609517019544218,-0.0877773146565152,0.40462021969476347,46.63,16.13,0.04278
2015-12-01,0.227777,-0.19564439093343036,-0.426522646609147,0.059888662823475346,38.59,14.67,0.02959
2015-12-02,0.22925,0.5392883347443874,-0.14144215458487008,0.25200022406019024,45.95,15.91,0.0365
2015-12-03,0.23187,1.1264882095417013,0.3627921562007675,0.6140741260807232,51.88,18.11,0.04981
2015-12-04,-0.550157,0.11601552769095438,-0.40381787036485467,-0.8007668081912722,41.82,14.81,-0.00296
2015-12-07,-0.753257,0.5044976425818481,-0.16846972351699493,-0.565930901326488,45.75,15.84,0.00551
2015-12-08,-1.012473,0.886534310497018,0.23540773013581343,-0.026427698836025644,49.63,17.6,0.02527
2015-12-09,-1.012525,1.2604043049060965,0.6985578641422943,0.4728186683573258,53.44,19.61,0.04341
2015-12-10,-1.012516,1.3509207055695511,0.6311878757360618,0.4051234525344158,54.45,19.34,0.04062
2015-12-11,0.239417,1.990477237266429,1.8001461111289323,1.6101595071099948,60.91,24.39,0.08393
2015-12-14,-0.96797,1.1706870544041583,1.404394845709003,1.2660325323566948,52.71,22.73,0.07095
2015-12-15,-0.940643,0.9922722449690459,0.9907987443861763,0.9062166346821114,50.87,20.95,0.05758
2015-12-16,-1.012475,0.7031333850315966,0.27927264372618593,-0.18383952653047386,47.98,17.86,0.01856
2015-12-17,-1.012509,1.038610402452005,0.5354722844517401,0.1840617823479489,51.29,18.94,0.03101
2015-12-18,-1.012568,1.3450042107487556,0.9429226182561994,0.393415325834777,54.43,20.7,0.0381
2015-12-21,-1.01251,1.0844509404157177,0.4761949036416251,-0.24995831465128387,51.91,18.7,0.0159
2015-12-22,-1.012464,0.6429168345465446,-0.010416100612422765,-0.9655820270852933,47.52,16.6,-0.00887
2015-12-23,-1.012443,0.09335241304068397,-0.24927807720525436,-1.4348244441410525,42.01,15.57,-0.02521
2015-12-24,-1.012446,0.11027309669300518,-0.21081382281833083,-1.3804683938858462,42.22,15.74,-0.02353
2015-12-28,-1.012463,-0.21359866657106552,0.05794526822486245,-1.0405619954443301,39.0,16.91,-0.01184
2015-12-29,-1.012443,-0.6747715679993052,-0.13594696441225793,-1.3799490026177974,34.4,16.08,-0.0237
2015-12-30,-1.012467,-0.4555556783226006,0.1426352299861066,-0.950638487871985,36.64,17.29,-0.00891
2015-12-31,-0.911046,-0.13439481557829672,0.3539365886303776,-0.6547973293998377,39.89,18.21,0.00133
2016-01-04,-0.736901,0.015784970837719226,0.9305235565360614,0.03453909384151152,41.39,20.7,0.0253
2016-01-05,-0.775887,-0.2439227913655601,0.6125411875232867,0.12223773277078147,38.82,19.34,0.02838
2016-01-06,0.049849,-0.08048022394358881,0.9018616710973326,0.3714152719674008,40.45,20.59,0.03708
